|RXN-22645_REV|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0503,rule0517,rule1088
|HEMEOSYN-RXN|
|RXN-16814|,rule0063,rule0771
|RXN-12319|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-16460|
|4.1.1.81-RXN|,rule0024,rule0053,rule0256,rule0394
|2.8.1.5-RXN|
|RXN-13941|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN0-2142|,rule0003
|RXN-6201|,rule0637
|RXN-8092|,rule0145
|2.1.1.90-RXN|
|RXN-17984|
|RXN-20752|,rule0024,rule0053,rule0256,rule0394
|RXN-19796|,rule0018
|RXN-15351|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|RXN-11478|,rule0027
|RXN-12154|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0096,rule0097,rule0104,rule0105,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN-11271|
|RXN-12816|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN-16981|,rule0424
|N-METHYLALANINE-DEHYDROGENASE-RXN|,rule0157,rule0167
|DIOHBUTANONEPSYN-RXN|
|RXN8J2-151|,rule0042,rule0076,rule0283
|RXN-8594|,rule0456
|RXN-19984|,rule0331
|RXN-17846|,rule0012,rule0055,rule0098,rule0123,rule0163,rule0194,rule0429
|RXN-7886|,rule0265
|RXN-2841|
|RXN-18370|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-18370_REV|,rule0021,rule0059,rule0061,rule0089,rule0197,rule0254,rule0723,rule0806,rule1021
|RXN-1142|
|RXN-11195|
|RXN-15188|
|RXN-14256|
|RXN-15855|,rule0026,rule0267,rule0837
|GALACTARDEHYDRA-RXN|,rule0071,rule1080
|RXN-12662|,rule0192
|CASBENE-SYNTHASE-RXN|,rule0397
|RXN-4305|,rule0012,rule0055,rule0098,rule0123,rule0163,rule0194,rule0429
|RXN66-319|,rule0003
|RXN-17491|
|RXN-18228|
|RXN0-3182|
|RXN-21510|
|RXN-14429|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-17334|,rule0936
|RXN-18866|
|RXN-11887|
|AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN|,rule0024,rule0053,rule0256,rule0394
|RXN-10015|,rule0063,rule0771
|RXN0-5304|,rule0028,rule0130
|RXN0-5304_REV|,rule0028,rule0130
|RXN-9557|,rule0019,rule0461
|RXN-21326|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|3.4.21.19-RXN|
|RXN-7487|,rule0004
|RXN-13341|,rule0004
|R305-RXN|,rule0818
|RXN-17794|,rule0002
|RXN-10879|,rule0047,rule0048,rule0127,rule0128,rule0431,rule0517
|RXN-8471|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|,rule0137
|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN_REV|,rule0136
|RXN-9081|,rule0084,rule0110,rule0181,rule0262
|3.4.23.23-RXN|
|RXN-21929|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|4.2.3.19-RXN|,rule0387
|RXN-16366|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-13160|
|RXN-6581|,rule0436
|RXN-13870|,rule0042,rule0076,rule0283
|RXN-17972|,rule0093
|RXN-17972_REV|,rule0088
|PYROGLUTAMYL-PEPTIDASE-I-RXN|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-10707|,rule0109
|2-OXOADIPATE-REDUCTASE-RXN|,rule0002,rule0754
|RXN-12228|,rule0034,rule0206
|RXN-9618|
|ACETOACETYL-COA-HYDROLASE-RXN|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|O-CRESOL-METHYLCATECHOL-RXN|,rule0004
|RXN-19310|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0096,rule0097,rule0104,rule0105,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN-21049|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-16190|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN18C3-29|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-16885|,rule0004
|RXN-12388|,rule0024,rule0053,rule0256,rule0394
|RXN-13696|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-7998|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|3-KETOGLUCOSIDASE-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|PHOSPHOLIPASE-A1-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|1.3.1.29-RXN|,rule0018
|RXN-15251|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-22552|,rule0021,rule0059,rule0061,rule0089,rule0197,rule0254,rule0723,rule0806,rule1021
|RXN-8201|
|RXN-19174|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0512,rule0513,rule0517
|RXN-12732|,rule0092,rule0113
|RXN-19881|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-8130|
|RXN-8130_REV|
|RXN-16731|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-11344|,rule0050,rule0067,rule0386,rule0566
|RXN-1541|
|2.7.1.148-RXN|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-18285|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|ETHANOLAMINE-OXIDASE-RXN|,rule0092,rule0113
|RXN-12880|
|THYMIDYLATESYN-RXN|,rule0779
|RXN-15760|
|RXN-3542|,rule0011,rule0406,rule0758
|RXNQT-4337|,rule0214
|KETOISOCAPROATE-RXN|,rule0328
|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN|,rule0026,rule0267,rule0837
|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN_REV|,rule0025,rule0268,rule0836
