|RXN-20227|,rule0022_10,rule0060_1,rule0062_16,rule0090_6,rule0196_2,rule0722_2
|DIHYDROURACIL-OXIDASE-RXN|
|RXN-8578|
|RXN-16675|
|RXN-9488|,rule0001_89,rule0006_183,rule0006_184,rule0007_193
|RXN-18351|
|RXN-11403|
|6.2.1.19-RXN|,rule0039_08,rule0171_1,rule0756_2
|GUANINE-DEAMINASE-RXN|
|RXN-2502|
|RXN-15824|,rule0002_154
|FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN|,rule0002_055
|FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN_REV|,rule0003_070
|RXN-20245|
|RXN-14237|,rule0004_10
|CARBOXYMETHYLENEBUTENOLIDASE-RXN|,rule0189_1
|RXN-4225|
|RXN-5762|,rule0034_41
|RXN-11714|
|RXN-11714_REV|
|UNDECAPRENYL-DIPHOSPHATASE-RXN|,rule0014_30,rule0016_069,rule0029_8,rule0124_32,rule0125_5,rule0216_2,rule0472_2,rule0768_2
|RXN-15816|
|RXN-20733|,rule0007_179,rule0008_41,rule0014_30,rule0029_8,rule0124_32,rule0125_5,rule0768_2
|2.5.1.66-RXN|
|RXN-21488|
|RXN-11859|,rule0043_05
|RXN-12132|
|RXN0-280|
|RXN-18840|,rule0022_11,rule0060_4,rule0090_6
|RXN0-5226|,rule0001_65,rule0006_078,rule0007_105
|RXN-16619|
|N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN|,rule0013_50,rule0056_16,rule0099_4,rule0122_15
|RXN-17316|,rule0022_10,rule0060_1,rule0062_19,rule0090_6,rule0196_2,rule0722_2
|RR-BUTANEDIOL-DEHYDROGENASE-RXN|,rule0002_126
|RR-BUTANEDIOL-DEHYDROGENASE-RXN_REV|,rule0003_143
|RXN-7404|
|3.4.22.59-RXN|
|RXN0-7317|,rule0030_18,rule0031_3,rule0065_38
|RXN0-7317_REV|,rule0030_12,rule0031_6,rule0065_40
|RXN-14735|,rule0042_10,rule0076_4,rule0283_1
|RXN-2204|,rule0002_066
|RXN-17461|
